name,time
heavyLoadBenchmark_T4x20000, 8410667
heavyLoadBenchmark_T4x20000, 8598166
heavyLoadBenchmark_T4x20000, 8463000
heavyLoadBenchmark_T4x20000, 8890667
heavyLoadBenchmark_T4x20000, 8483250
heavyLoadBenchmark_T4x20000, 8838000
heavyLoadBenchmark_T4x20000, 8424875
heavyLoadBenchmark_T4x20000, 8637500
heavyLoadBenchmark_T4x20000, 8769583
heavyLoadBenchmark_T4x20000, 8398917
heavyLoadBenchmark_T4x20000, 8609084
heavyLoadBenchmark_T4x20000, 8504542
heavyLoadBenchmark_T4x20000, 8750833
heavyLoadBenchmark_T4x20000, 8443208
heavyLoadBenchmark_T4x20000, 8555667
heavyLoadBenchmark_T4x20000, 8841333
heavyLoadBenchmark_T4x20000, 8377250
heavyLoadBenchmark_T4x20000, 8622750
heavyLoadBenchmark_T4x20000, 8479583
heavyLoadBenchmark_T4x20000, 8882250
heavyLoadBenchmark_T4x20000, 8567459
heavyLoadBenchmark_T4x20000, 8612042
heavyLoadBenchmark_T4x20000, 8764000
heavyLoadBenchmark_T4x20000, 8768291
heavyLoadBenchmark_T4x20000, 8709625
heavyLoadBenchmark_T4x20000, 8575375
heavyLoadBenchmark_T4x20000, 8763791
heavyLoadBenchmark_T4x20000, 8369667
heavyLoadBenchmark_T4x20000, 8713542
heavyLoadBenchmark_T4x20000, 8888167
heavyLoadBenchmark_T4x20000, 8426291
heavyLoadBenchmark_T4x20000, 8457333
heavyLoadBenchmark_T4x20000, 8569542
heavyLoadBenchmark_T4x20000, 9126458
heavyLoadBenchmark_T4x20000, 8480875
heavyLoadBenchmark_T4x20000, 8858458
heavyLoadBenchmark_T4x20000, 8618708
heavyLoadBenchmark_T4x20000, 8825792
heavyLoadBenchmark_T4x20000, 8474000
heavyLoadBenchmark_T4x20000, 8889334
heavyLoadBenchmark_T4x20000, 8647833
heavyLoadBenchmark_T4x20000, 8785041
heavyLoadBenchmark_T4x20000, 8761500
heavyLoadBenchmark_T4x20000, 8424083
heavyLoadBenchmark_T4x20000, 8796625
heavyLoadBenchmark_T4x20000, 8948750
heavyLoadBenchmark_T4x20000, 8493584
heavyLoadBenchmark_T4x20000, 8450417
heavyLoadBenchmark_T4x20000, 8426792
heavyLoadBenchmark_T4x20000, 8930709
heavyLoadBenchmark_T4x20000, 8507708
heavyLoadBenchmark_T4x20000, 8371666
heavyLoadBenchmark_T4x20000, 8438125
heavyLoadBenchmark_T4x20000, 8809000
heavyLoadBenchmark_T4x20000, 8418958
heavyLoadBenchmark_T4x20000, 8945667
heavyLoadBenchmark_T4x20000, 8733291
heavyLoadBenchmark_T4x20000, 8794584
heavyLoadBenchmark_T4x20000, 8678708
heavyLoadBenchmark_T4x20000, 8520334
heavyLoadBenchmark_T4x20000, 8377084
heavyLoadBenchmark_T4x20000, 8868000
heavyLoadBenchmark_T4x20000, 8621917
heavyLoadBenchmark_T4x20000, 9055500
heavyLoadBenchmark_T4x20000, 8464583
heavyLoadBenchmark_T4x20000, 8304417
heavyLoadBenchmark_T4x20000, 8369083
heavyLoadBenchmark_T4x20000, 8906958
heavyLoadBenchmark_T4x20000, 8714083
heavyLoadBenchmark_T4x20000, 8388417
heavyLoadBenchmark_T4x20000, 8708292
heavyLoadBenchmark_T4x20000, 8393375
heavyLoadBenchmark_T4x20000, 8794541
heavyLoadBenchmark_T4x20000, 8434834
heavyLoadBenchmark_T4x20000, 8641875
heavyLoadBenchmark_T4x20000, 8536834
heavyLoadBenchmark_T4x20000, 8770041
heavyLoadBenchmark_T4x20000, 8547291
heavyLoadBenchmark_T4x20000, 8703958
heavyLoadBenchmark_T4x20000, 9135792
heavyLoadBenchmark_T4x20000, 8762625
heavyLoadBenchmark_T4x20000, 8687375
heavyLoadBenchmark_T4x20000, 8699917
heavyLoadBenchmark_T4x20000, 9584458
heavyLoadBenchmark_T4x20000, 9104125
